A_FECHA;NDSEM;NSEM;NMES;ANNO;LABOR;OLEAC_9;OLEAC_8;OLEAC_7;OLEAC_6;OLEAC_5;OLEAC_4;OLEAC_3;OLEAC_2;OLEAC_1;OLEAC
17/08/2018;5;33;8;2018;L;0;0;0;0;0;0;0;0;0;0
18/08/2018;6;33;8;2018;F;0;0;0;0;0;0;0;0;0;0
19/08/2018;7;33;8;2018;F;0;0;0;0;0;0;0;0;0;0
20/08/2018;1;34;8;2018;L;0;0;0;0;0;0;0;0;0;0
21/08/2018;2;34;8;2018;L;0;0;0;0;0;0;0;0;0;0
22/08/2018;3;34;8;2018;L;0;0;0;0;0;0;0;0;0;0
23/08/2018;4;34;8;2018;L;0;0;0;0;0;0;0;0;0;0
24/08/2018;5;34;8;2018;L;0;0;0;0;0;0;0;0;0;0
25/08/2018;6;34;8;2018;F;0;0;0;0;0;0;0;0;0;0
26/08/2018;7;34;8;2018;F;0;0;0;0;0;0;0;0;0;0
27/08/2018;1;35;8;2018;L;0;0;0;0;0;0;0;0;0;0
28/08/2018;2;35;8;2018;L;0;0;0;0;0;0;0;0;0;0
29/08/2018;3;35;8;2018;L;0;0;0;0;0;0;0;0;0;0
30/08/2018;4;35;8;2018;L;0;0;0;0;0;0;0;0;0;0
31/08/2018;5;35;8;2018;L;0;0;0;0;0;0;0;0;0;0
01/09/2018;6;35;9;2018;F;0;0;0;0;0;0;0;0;0;0
02/09/2018;7;35;9;2018;F;0;0;0;0;0;0;0;0;0;0
03/09/2018;1;36;9;2018;L;0;0;0;0;0;0;0;0;0;0
04/09/2018;2;36;9;2018;L;0;0;0;0;0;0;0;0;0;0
05/09/2018;3;36;9;2018;L;0;0;0;0;0;0;0;0;0;0
06/09/2018;4;36;9;2018;L;0;0;0;0;0;0;0;0;0;0
07/09/2018;5;36;9;2018;L;0;0;0;0;0;0;0;0;0;0
08/09/2018;6;36;9;2018;F;0;0;0;0;0;0;0;0;0;0
09/09/2018;7;36;9;2018;F;0;0;0;0;0;0;0;0;0;0
10/09/2018;1;37;9;2018;L;0;0;0;0;0;0;0;0;0;0
11/09/2018;2;37;9;2018;F;0;0;0;0;0;0;0;0;0;0
12/09/2018;3;37;9;2018;L;0;0;0;0;0;0;0;0;0;0
13/09/2018;4;37;9;2018;L;0;0;0;0;0;0;0;0;0;0
14/09/2018;5;37;9;2018;L;0;0;0;0;0;0;0;0;0;0
15/09/2018;6;37;9;2018;F;0;0;0;0;0;0;0;0;0;0
16/09/2018;7;37;9;2018;F;0;0;0;0;0;0;0;0;0;0
17/09/2018;1;38;9;2018;L;0;0;0;0;0;0;0;0;0;0
18/09/2018;2;38;9;2018;L;0;0;0;0;0;0;0;0;0;0
19/09/2018;3;38;9;2018;L;0;0;0;0;0;0;0;0;0;0
20/09/2018;4;38;9;2018;L;0;0;0;0;0;0;0;0;0;0
21/09/2018;5;38;9;2018;L;0;0;0;0;0;0;0;0;0;0
22/09/2018;6;38;9;2018;F;0;0;0;0;0;0;0;0;0;0
23/09/2018;7;38;9;2018;F;0;0;0;0;0;0;0;0;0;0
24/09/2018;1;39;9;2018;L;0;0;0;0;0;0;0;0;0;0
25/09/2018;2;39;9;2018;L;0;0;0;0;0;0;0;0;0;0
26/09/2018;3;39;9;2018;L;0;0;0;0;0;0;0;0;0;0
27/09/2018;4;39;9;2018;L;0;0;0;0;0;0;0;0;0;0
28/09/2018;5;39;9;2018;L;0;0;0;0;0;0;0;0;0;0
29/09/2018;6;39;9;2018;F;0;0;0;0;0;0;0;0;0;0
30/09/2018;7;39;9;2018;F;0;0;0;0;0;0;0;0;0;0
01/10/2018;1;40;10;2018;L;0;0;0;0;0;0;0;0;0;0
02/10/2018;2;40;10;2018;L;0;0;0;0;0;0;0;0;0;0
03/10/2018;3;40;10;2018;L;0;0;0;0;0;0;0;0;0;0
04/10/2018;4;40;10;2018;L;0;0;0;0;0;0;0;0;0;0
05/10/2018;5;40;10;2018;L;0;0;0;0;0;0;0;0;0;0
06/10/2018;6;40;10;2018;F;0;0;0;0;0;0;0;0;0;0
07/10/2018;7;40;10;2018;F;0;0;0;0;0;0;0;0;0;0
08/10/2018;1;41;10;2018;L;0;0;0;0;0;0;0;0;0;0
10/10/2018;3;41;10;2018;L;0;0;0;0;0;0;0;0;0;0
11/10/2018;4;41;10;2018;L;0;0;0;0;0;0;0;0;0;0
12/10/2018;5;41;10;2018;F;0;0;0;0;0;0;0;0;0;0
13/10/2018;6;41;10;2018;F;0;0;0;0;0;0;0;0;0;0
14/10/2018;7;41;10;2018;F;0;0;0;0;0;0;0;0;0;0
15/10/2018;1;42;10;2018;L;0;0;0;0;0;0;0;0;0;0
16/10/2018;2;42;10;2018;L;0;0;0;0;0;0;0;0;0;0
17/10/2018;3;42;10;2018;L;0;0;0;0;0;0;0;0;0;0
18/10/2018;4;42;10;2018;L;0;0;0;0;0;0;0;0;0;0
19/10/2018;5;42;10;2018;L;0;0;0;0;0;0;0;0;0;0
20/10/2018;6;42;10;2018;F;0;0;0;0;0;0;0;0;0;0
21/10/2018;7;42;10;2018;F;0;0;0;0;0;0;0;0;0;0
29/10/2018;1;44;10;2018;L;0;0;0;0;0;0;0;0;0;1
30/10/2018;2;44;10;2018;L;0;0;0;0;0;0;0;0;1;0
31/10/2018;3;44;10;2018;L;0;0;0;0;0;0;0;1;0;0
01/11/2018;4;44;11;2018;F;0;0;0;0;0;0;1;0;0;0
02/11/2018;5;44;11;2018;L;0;0;0;0;0;1;0;0;0;0
03/11/2018;6;44;11;2018;F;0;0;0;0;1;0;0;0;0;0
04/11/2018;7;44;11;2018;F;0;0;0;1;0;0;0;0;0;0
05/11/2018;1;45;11;2018;L;0;0;1;0;0;0;0;0;0;0
06/11/2018;2;45;11;2018;L;0;1;0;0;0;0;0;0;0;0
07/11/2018;3;45;11;2018;L;1;0;0;0;0;0;0;0;0;0
08/11/2018;4;45;11;2018;L;0;0;0;0;0;0;0;0;0;0
09/11/2018;5;45;11;2018;L;0;0;0;0;0;0;0;0;0;0
10/11/2018;6;45;11;2018;F;0;0;0;0;0;0;0;0;0;0
11/11/2018;7;45;11;2018;F;0;0;0;0;0;0;0;0;0;0
21/11/2018;3;47;11;2018;L;0;0;0;0;0;0;0;0;0;0
22/11/2018;4;47;11;2018;L;0;0;0;0;0;0;0;0;0;0
23/11/2018;5;47;11;2018;L;0;0;0;0;0;0;0;0;0;0
24/11/2018;6;47;11;2018;F;0;0;0;0;0;0;0;0;0;0
25/11/2018;7;47;11;2018;F;0;0;0;0;0;0;0;0;0;0
26/11/2018;1;48;11;2018;L;0;0;0;0;0;0;0;0;0;0
27/11/2018;2;48;11;2018;L;0;0;0;0;0;0;0;0;0;0
28/11/2018;3;48;11;2018;L;0;0;0;0;0;0;0;0;0;0
29/11/2018;4;48;11;2018;L;0;0;0;0;0;0;0;0;0;0
30/11/2018;5;48;11;2018;L;0;0;0;0;0;0;0;0;0;0
01/12/2018;6;48;12;2018;F;0;0;0;0;0;0;0;0;0;0
02/12/2018;7;48;12;2018;F;0;0;0;0;0;0;0;0;0;0
03/12/2018;1;49;12;2018;L;0;0;0;0;0;0;0;0;0;0
04/12/2018;2;49;12;2018;L;0;0;0;0;0;0;0;0;0;0
05/12/2018;3;49;12;2018;L;0;0;0;0;0;0;0;0;0;0
06/12/2018;4;49;12;2018;F;0;0;0;0;0;0;0;0;0;0
07/12/2018;5;49;12;2018;L;0;0;0;0;0;0;0;0;0;0
08/12/2018;6;49;12;2018;F;0;0;0;0;0;0;0;0;0;0
09/12/2018;7;49;12;2018;F;0;0;0;0;0;0;0;0;0;0
10/12/2018;1;50;12;2018;L;0;0;0;0;0;0;0;0;0;0
11/12/2018;2;50;12;2018;L;0;0;0;0;0;0;0;0;0;0
12/12/2018;3;50;12;2018;L;0;0;0;0;0;0;0;0;0;0
13/12/2018;4;50;12;2018;L;0;0;0;0;0;0;0;0;0;0
14/12/2018;5;50;12;2018;L;0;0;0;0;0;0;0;0;0;0
15/12/2018;6;50;12;2018;F;0;0;0;0;0;0;0;0;0;0
16/12/2018;7;50;12;2018;F;0;0;0;0;0;0;0;0;0;0
17/12/2018;1;51;12;2018;L;0;0;0;0;0;0;0;0;0;0
18/12/2018;2;51;12;2018;L;0;0;0;0;0;0;0;0;0;0
19/12/2018;3;51;12;2018;L;0;0;0;0;0;0;0;0;0;0
20/12/2018;4;51;12;2018;L;0;0;0;0;0;0;0;0;0;0
21/12/2018;5;51;12;2018;L;0;0;0;0;0;0;0;0;0;0
22/12/2018;6;51;12;2018;F;0;0;0;0;0;0;0;0;0;0
23/12/2018;7;51;12;2018;F;0;0;0;0;0;0;0;0;0;0
24/12/2018;1;52;12;2018;L;0;0;0;0;0;0;0;0;0;0
25/12/2018;2;52;12;2018;F;0;0;0;0;0;0;0;0;0;0
26/12/2018;3;52;12;2018;L;0;0;0;0;0;0;0;0;0;0
27/12/2018;4;52;12;2018;L;0;0;0;0;0;0;0;0;0;0
28/12/2018;5;52;12;2018;L;0;0;0;0;0;0;0;0;0;0
29/12/2018;6;52;12;2018;F;0;0;0;0;0;0;0;0;0;0
30/12/2018;7;52;12;2018;F;0;0;0;0;0;0;0;0;0;0
31/12/2018;1;53;12;2018;L;0;0;0;0;0;0;0;0;0;0
01/01/2019;2;1;1;2019;F;0;0;0;0;0;0;0;0;0;0
02/01/2019;3;1;1;2019;L;0;0;0;0;0;0;0;0;0;0
03/01/2019;4;1;1;2019;L;0;0;0;0;0;0;0;0;0;0
04/01/2019;5;1;1;2019;L;0;0;0;0;0;0;0;0;0;0
05/01/2019;6;1;1;2019;F;0;0;0;0;0;0;0;0;0;0
06/01/2019;7;1;1;2019;F;0;0;0;0;0;0;0;0;0;0
07/01/2019;1;2;1;2019;F;0;0;0;0;0;0;0;0;0;0
08/01/2019;2;2;1;2019;L;0;0;0;0;0;0;0;0;0;0
09/01/2019;3;2;1;2019;L;0;0;0;0;0;0;0;0;0;0
10/01/2019;4;2;1;2019;L;0;0;0;0;0;0;0;0;0;0
11/01/2019;5;2;1;2019;L;0;0;0;0;0;0;0;0;0;0
12/01/2019;6;2;1;2019;F;0;0;0;0;0;0;0;0;0;0
13/01/2019;7;2;1;2019;F;0;0;0;0;0;0;0;0;0;0
14/01/2019;1;3;1;2019;L;0;0;0;0;0;0;0;0;0;0
15/01/2019;2;3;1;2019;L;0;0;0;0;0;0;0;0;0;0
16/01/2019;3;3;1;2019;L;0;0;0;0;0;0;0;0;0;0
17/01/2019;4;3;1;2019;L;0;0;0;0;0;0;0;0;0;0
18/01/2019;5;3;1;2019;L;0;0;0;0;0;0;0;0;0;0
19/01/2019;6;3;1;2019;F;0;0;0;0;0;0;0;0;0;0
20/01/2019;7;3;1;2019;F;0;0;0;0;0;0;0;0;0;0
21/01/2019;1;4;1;2019;L;0;0;0;0;0;0;0;0;0;0
22/01/2019;2;4;1;2019;L;0;0;0;0;0;0;0;0;0;0
23/01/2019;3;4;1;2019;L;0;0;0;0;0;0;0;0;0;0
24/01/2019;4;4;1;2019;L;0;0;0;0;0;0;0;0;0;0
25/01/2019;5;4;1;2019;L;0;0;0;0;0;0;0;0;0;0
26/01/2019;6;4;1;2019;F;0;0;0;0;0;0;0;0;0;0
27/01/2019;7;4;1;2019;F;0;0;0;0;0;0;0;0;0;0
28/01/2019;1;5;1;2019;L;0;0;0;0;0;0;0;0;0;0
29/01/2019;2;5;1;2019;L;0;0;0;0;0;0;0;0;0;0
30/01/2019;3;5;1;2019;L;0;0;0;0;0;0;0;0;0;0
31/01/2019;4;5;1;2019;L;0;0;0;0;0;0;0;0;0;0
01/02/2019;5;5;2;2019;L;0;0;0;0;0;0;0;0;0;0
02/02/2019;6;5;2;2019;F;0;0;0;0;0;0;0;0;0;0
03/02/2019;7;5;2;2019;F;0;0;0;0;0;0;0;0;0;0
04/02/2019;1;6;2;2019;L;0;0;0;0;0;0;0;0;0;0
05/02/2019;2;6;2;2019;L;0;0;0;0;0;0;0;0;0;0
06/02/2019;3;6;2;2019;L;0;0;0;0;0;0;0;0;0;0
07/02/2019;4;6;2;2019;L;0;0;0;0;0;0;0;0;0;0
08/02/2019;5;6;2;2019;L;0;0;0;0;0;0;0;0;0;0
09/02/2019;6;6;2;2019;F;0;0;0;0;0;0;0;0;0;0
10/02/2019;7;6;2;2019;F;0;0;0;0;0;0;0;0;0;0
11/02/2019;1;7;2;2019;L;0;0;0;0;0;0;0;0;0;0
12/02/2019;2;7;2;2019;L;0;0;0;0;0;0;0;0;0;0
13/02/2019;3;7;2;2019;L;0;0;0;0;0;0;0;0;0;0
14/02/2019;4;7;2;2019;L;0;0;0;0;0;0;0;0;0;0
15/02/2019;5;7;2;2019;L;0;0;0;0;0;0;0;0;0;0
16/02/2019;6;7;2;2019;F;0;0;0;0;0;0;0;0;0;0
17/02/2019;7;7;2;2019;F;0;0;0;0;0;0;0;0;0;0
18/02/2019;1;8;2;2019;L;0;0;0;0;0;0;0;0;0;0
19/02/2019;2;8;2;2019;L;0;0;0;0;0;0;0;0;0;0
20/02/2019;3;8;2;2019;L;0;0;0;0;0;0;0;0;0;0
21/02/2019;4;8;2;2019;L;0;0;0;0;0;0;0;0;0;0
22/02/2019;5;8;2;2019;L;0;0;0;0;0;0;0;0;0;0
23/02/2019;6;8;2;2019;F;0;0;0;0;0;0;0;0;0;0
24/02/2019;7;8;2;2019;F;0;0;0;0;0;0;0;0;0;0
25/02/2019;1;9;2;2019;L;0;0;0;0;0;0;0;0;0;0
26/02/2019;2;9;2;2019;L;0;0;0;0;0;0;0;0;0;0
27/02/2019;3;9;2;2019;L;0;0;0;0;0;0;0;0;0;0
28/02/2019;4;9;2;2019;L;0;0;0;0;0;0;0;0;0;0
01/03/2019;5;9;3;2019;L;0;0;0;0;0;0;0;0;0;0
02/03/2019;6;9;3;2019;F;0;0;0;0;0;0;0;0;0;0
03/03/2019;7;9;3;2019;F;0;0;0;0;0;0;0;0;0;0
04/03/2019;1;10;3;2019;L;0;0;0;0;0;0;0;0;0;0
05/03/2019;2;10;3;2019;L;0;0;0;0;0;0;0;0;0;0
06/03/2019;3;10;3;2019;L;0;0;0;0;0;0;0;0;0;0
07/03/2019;4;10;3;2019;L;0;0;0;0;0;0;0;0;0;0
08/03/2019;5;10;3;2019;L;0;0;0;0;0;0;0;0;0;0
09/03/2019;6;10;3;2019;F;0;0;0;0;0;0;0;0;0;0
10/03/2019;7;10;3;2019;F;0;0;0;0;0;0;0;0;0;0
11/03/2019;1;11;3;2019;L;0;0;0;0;0;0;0;0;0;0
12/03/2019;2;11;3;2019;L;0;0;0;0;0;0;0;0;0;0
13/03/2019;3;11;3;2019;L;0;0;0;0;0;0;0;0;0;0
14/03/2019;4;11;3;2019;L;0;0;0;0;0;0;0;0;0;0
15/03/2019;5;11;3;2019;L;0;0;0;0;0;0;0;0;0;0
16/03/2019;6;11;3;2019;F;0;0;0;0;0;0;0;0;0;2
17/03/2019;7;11;3;2019;F;0;0;0;0;0;0;0;0;2;0
18/03/2019;1;12;3;2019;L;0;0;0;0;0;0;0;2;0;0
19/03/2019;2;12;3;2019;F;0;0;0;0;0;0;2;0;0;0
20/03/2019;3;12;3;2019;L;0;0;0;0;0;2;0;0;0;0
21/03/2019;4;12;3;2019;L;0;0;0;0;2;0;0;0;0;1
22/03/2019;5;12;3;2019;L;0;0;0;2;0;0;0;0;1;0
23/03/2019;6;12;3;2019;F;0;0;2;0;0;0;0;1;0;0
24/03/2019;7;12;3;2019;F;0;2;0;0;0;0;1;0;0;0
25/03/2019;1;13;3;2019;L;2;0;0;0;0;1;0;0;0;1
26/03/2019;2;13;3;2019;L;0;0;0;0;1;0;0;0;1;2
27/03/2019;3;13;3;2019;L;0;0;0;1;0;0;0;1;2;0
28/03/2019;4;13;3;2019;L;0;0;1;0;0;0;1;2;0;1
29/03/2019;5;13;3;2019;L;0;1;0;0;0;1;2;0;1;2
30/03/2019;6;13;3;2019;F;1;0;0;0;1;2;0;1;2;0
31/03/2019;7;13;3;2019;F;0;0;0;1;2;0;1;2;0;0
01/04/2019;1;14;4;2019;L;0;0;1;2;0;1;2;0;0;0
02/04/2019;2;14;4;2019;L;0;1;2;0;1;2;0;0;0;1
03/04/2019;3;14;4;2019;L;1;2;0;1;2;0;0;0;1;4
04/04/2019;4;14;4;2019;L;2;0;1;2;0;0;0;1;4;5
05/04/2019;5;14;4;2019;L;0;1;2;0;0;0;1;4;5;1
06/04/2019;6;14;4;2019;F;1;2;0;0;0;1;4;5;1;0
07/04/2019;7;14;4;2019;F;2;0;0;0;1;4;5;1;0;4
08/04/2019;1;15;4;2019;L;0;0;0;1;4;5;1;0;4;5
09/04/2019;2;15;4;2019;L;0;0;1;4;5;1;0;4;5;3
10/04/2019;3;15;4;2019;L;0;1;4;5;1;0;4;5;3;2
11/04/2019;4;15;4;2019;L;1;4;5;1;0;4;5;3;2;2
12/04/2019;5;15;4;2019;L;4;5;1;0;4;5;3;2;2;6
13/04/2019;6;15;4;2019;F;5;1;0;4;5;3;2;2;6;10
14/04/2019;7;15;4;2019;F;1;0;4;5;3;2;2;6;10;30
15/04/2019;1;16;4;2019;L;0;4;5;3;2;2;6;10;30;40
16/04/2019;2;16;4;2019;L;4;5;3;2;2;6;10;30;40;20
17/04/2019;3;16;4;2019;L;5;3;2;2;6;10;30;40;20;14
18/04/2019;4;16;4;2019;F;3;2;2;6;10;30;40;20;14;24
19/04/2019;5;16;4;2019;F;2;2;6;10;30;40;20;14;24;0
20/04/2019;6;16;4;2019;F;2;6;10;30;40;20;14;24;0;2
21/04/2019;7;16;4;2019;F;6;10;30;40;20;14;24;0;2;31
22/04/2019;1;17;4;2019;L;10;30;40;20;14;24;0;2;31;15
23/04/2019;2;17;4;2019;F;30;40;20;14;24;0;2;31;15;100
24/04/2019;3;17;4;2019;L;40;20;14;24;0;2;31;15;100;97
25/04/2019;4;17;4;2019;L;20;14;24;0;2;31;15;100;97;63
26/04/2019;5;17;4;2019;L;14;24;0;2;31;15;100;97;63;55
27/04/2019;6;17;4;2019;F;24;0;2;31;15;100;97;63;55;49
28/04/2019;7;17;4;2019;F;0;2;31;15;100;97;63;55;49;55
29/04/2019;1;18;4;2019;L;2;31;15;100;97;63;55;49;55;34
30/04/2019;2;18;4;2019;L;31;15;100;97;63;55;49;55;34;219
01/05/2019;3;18;5;2019;F;15;100;97;63;55;49;55;34;219;100
02/05/2019;4;18;5;2019;L;100;97;63;55;49;55;34;219;100;33
03/05/2019;5;18;5;2019;L;97;63;55;49;55;34;219;100;33;39
04/05/2019;6;18;5;2019;F;63;55;49;55;34;219;100;33;39;86
05/05/2019;7;18;5;2019;F;55;49;55;34;219;100;33;39;86;112
06/05/2019;1;19;5;2019;L;49;55;34;219;100;33;39;86;112;210
08/05/2019;3;19;5;2019;L;55;34;219;100;33;39;86;112;210;641
09/05/2019;4;19;5;2019;L;34;219;100;33;39;86;112;210;641;578
11/05/2019;6;19;5;2019;F;219;100;33;39;86;112;210;641;578;185
12/05/2019;7;19;5;2019;F;100;33;39;86;112;210;641;578;185;141
13/05/2019;1;20;5;2019;L;33;39;86;112;210;641;578;185;141;46
14/05/2019;2;20;5;2019;L;39;86;112;210;641;578;185;141;46;21
15/05/2019;3;20;5;2019;L;86;112;210;641;578;185;141;46;21;110
16/05/2019;4;20;5;2019;L;112;210;641;578;185;141;46;21;110;47
17/05/2019;5;20;5;2019;L;210;641;578;185;141;46;21;110;47;161
18/05/2019;6;20;5;2019;F;641;578;185;141;46;21;110;47;161;65
19/05/2019;7;20;5;2019;F;578;185;141;46;21;110;47;161;65;59
20/05/2019;1;21;5;2019;L;185;141;46;21;110;47;161;65;59;86
21/05/2019;2;21;5;2019;L;141;46;21;110;47;161;65;59;86;96
22/05/2019;3;21;5;2019;L;46;21;110;47;161;65;59;86;96;49
23/05/2019;4;21;5;2019;L;21;110;47;161;65;59;86;96;49;61
24/05/2019;5;21;5;2019;L;110;47;161;65;59;86;96;49;61;33
25/05/2019;6;21;5;2019;F;47;161;65;59;86;96;49;61;33;31
26/05/2019;7;21;5;2019;F;161;65;59;86;96;49;61;33;31;27
27/05/2019;1;22;5;2019;L;65;59;86;96;49;61;33;31;27;27
28/05/2019;2;22;5;2019;L;59;86;96;49;61;33;31;27;27;43
29/05/2019;3;22;5;2019;L;86;96;49;61;33;31;27;27;43;69
30/05/2019;4;22;5;2019;L;96;49;61;33;31;27;27;43;69;11
31/05/2019;5;22;5;2019;L;49;61;33;31;27;27;43;69;11;14
01/06/2019;6;22;6;2019;F;61;33;31;27;27;43;69;11;14;5
02/06/2019;7;22;6;2019;F;33;31;27;27;43;69;11;14;5;2
03/06/2019;1;23;6;2019;L;31;27;27;43;69;11;14;5;2;5
04/06/2019;2;23;6;2019;L;27;27;43;69;11;14;5;2;5;7
05/06/2019;3;23;6;2019;L;27;43;69;11;14;5;2;5;7;111
06/06/2019;4;23;6;2019;L;43;69;11;14;5;2;5;7;111;33
07/06/2019;5;23;6;2019;L;69;11;14;5;2;5;7;111;33;44
08/06/2019;6;23;6;2019;F;11;14;5;2;5;7;111;33;44;32
09/06/2019;7;23;6;2019;F;14;5;2;5;7;111;33;44;32;28
10/06/2019;1;24;6;2019;F;5;2;5;7;111;33;44;32;28;40
11/06/2019;2;24;6;2019;L;2;5;7;111;33;44;32;28;40;26
19/06/2019;3;25;6;2019;L;5;7;111;33;44;32;28;40;26;14
20/06/2019;4;25;6;2019;L;7;111;33;44;32;28;40;26;14;5
21/06/2019;5;25;6;2019;L;111;33;44;32;28;40;26;14;5;21
22/06/2019;6;25;6;2019;F;33;44;32;28;40;26;14;5;21;14
23/06/2019;7;25;6;2019;F;44;32;28;40;26;14;5;21;14;4
24/06/2019;1;26;6;2019;L;32;28;40;26;14;5;21;14;4;6
25/06/2019;2;26;6;2019;L;28;40;26;14;5;21;14;4;6;7
26/06/2019;3;26;6;2019;L;40;26;14;5;21;14;4;6;7;7
27/06/2019;4;26;6;2019;L;26;14;5;21;14;4;6;7;7;8
28/06/2019;5;26;6;2019;L;14;5;21;14;4;6;7;7;8;2
29/06/2019;6;26;6;2019;F;5;21;14;4;6;7;7;8;2;1
30/06/2019;7;26;6;2019;F;21;14;4;6;7;7;8;2;1;0
01/07/2019;1;27;7;2019;L;14;4;6;7;7;8;2;1;0;3
02/07/2019;2;27;7;2019;L;4;6;7;7;8;2;1;0;3;3
03/07/2019;3;27;7;2019;L;6;7;7;8;2;1;0;3;3;3
04/07/2019;4;27;7;2019;L;7;7;8;2;1;0;3;3;3;1
05/07/2019;5;27;7;2019;L;7;8;2;1;0;3;3;3;1;2
06/07/2019;6;27;7;2019;F;8;2;1;0;3;3;3;1;2;8
07/07/2019;7;27;7;2019;F;2;1;0;3;3;3;1;2;8;5
08/07/2019;1;28;7;2019;L;1;0;3;3;3;1;2;8;5;4
09/07/2019;2;28;7;2019;L;0;3;3;3;1;2;8;5;4;7
10/07/2019;3;28;7;2019;L;3;3;3;1;2;8;5;4;7;5
11/07/2019;4;28;7;2019;L;3;3;1;2;8;5;4;7;5;2
12/07/2019;5;28;7;2019;L;3;1;2;8;5;4;7;5;2;0
13/07/2019;6;28;7;2019;F;1;2;8;5;4;7;5;2;0;0
14/07/2019;7;28;7;2019;F;2;8;5;4;7;5;2;0;0;2
15/07/2019;1;29;7;2019;L;8;5;4;7;5;2;0;0;2;3
16/07/2019;2;29;7;2019;L;5;4;7;5;2;0;0;2;3;1
17/07/2019;3;29;7;2019;L;4;7;5;2;0;0;2;3;1;0
18/07/2019;4;29;7;2019;L;7;5;2;0;0;2;3;1;0;2
19/07/2019;5;29;7;2019;L;5;2;0;0;2;3;1;0;2;5
20/07/2019;6;29;7;2019;F;2;0;0;2;3;1;0;2;5;1
21/07/2019;7;29;7;2019;F;0;0;2;3;1;0;2;5;1;3
22/07/2019;1;30;7;2019;L;0;2;3;1;0;2;5;1;3;2
23/07/2019;2;30;7;2019;L;2;3;1;0;2;5;1;3;2;1
24/07/2019;3;30;7;2019;L;3;1;0;2;5;1;3;2;1;2
25/07/2019;4;30;7;2019;L;1;0;2;5;1;3;2;1;2;2
26/07/2019;5;30;7;2019;L;0;2;5;1;3;2;1;2;2;2
27/07/2019;6;30;7;2019;F;2;5;1;3;2;1;2;2;2;9
28/07/2019;7;30;7;2019;F;5;1;3;2;1;2;2;2;9;4
29/07/2019;1;31;7;2019;L;1;3;2;1;2;2;2;9;4;2
30/07/2019;2;31;7;2019;L;3;2;1;2;2;2;9;4;2;1
31/07/2019;3;31;7;2019;L;2;1;2;2;2;9;4;2;1;0
01/08/2019;4;31;8;2019;L;1;2;2;2;9;4;2;1;0;3
02/08/2019;5;31;8;2019;L;2;2;2;9;4;2;1;0;3;3
03/08/2019;6;31;8;2019;F;2;2;9;4;2;1;0;3;3;2
04/08/2019;7;31;8;2019;F;2;9;4;2;1;0;3;3;2;2
05/08/2019;1;32;8;2019;L;9;4;2;1;0;3;3;2;2;2
06/08/2019;2;32;8;2019;L;4;2;1;0;3;3;2;2;2;2
07/08/2019;3;32;8;2019;L;2;1;0;3;3;2;2;2;2;0
08/08/2019;4;32;8;2019;L;1;0;3;3;2;2;2;2;0;2
09/08/2019;5;32;8;2019;L;0;3;3;2;2;2;2;0;2;2
10/08/2019;6;32;8;2019;F;3;3;2;2;2;2;0;2;2;0
11/08/2019;7;32;8;2019;F;3;2;2;2;2;0;2;2;0;3
12/08/2019;1;33;8;2019;L;2;2;2;2;0;2;2;0;3;0
13/08/2019;2;33;8;2019;L;2;2;2;0;2;2;0;3;0;3
14/08/2019;3;33;8;2019;L;2;2;0;2;2;0;3;0;3;2
15/08/2019;4;33;8;2019;F;2;0;2;2;0;3;0;3;2;0
16/08/2019;5;33;8;2019;L;0;2;2;0;3;0;3;2;0;0
17/08/2019;6;33;8;2019;F;2;2;0;3;0;3;2;0;0;5
21/08/2019;3;34;8;2019;L;2;0;3;0;3;2;0;0;5;0
22/08/2019;4;34;8;2019;L;0;3;0;3;2;0;0;5;0;0
23/08/2019;5;34;8;2019;L;3;0;3;2;0;0;5;0;0;2
24/08/2019;6;34;8;2019;F;0;3;2;0;0;5;0;0;2;0
25/08/2019;7;34;8;2019;F;3;2;0;0;5;0;0;2;0;0
28/08/2019;3;35;8;2019;L;2;0;0;5;0;0;2;0;0;2
29/08/2019;4;35;8;2019;L;0;0;5;0;0;2;0;0;2;0
30/08/2019;5;35;8;2019;L;0;5;0;0;2;0;0;2;0;0
31/08/2019;6;35;8;2019;F;5;0;0;2;0;0;2;0;0;0
04/09/2019;3;36;9;2019;L;0;0;2;0;0;2;0;0;0;0
05/09/2019;4;36;9;2019;L;0;2;0;0;2;0;0;0;0;0
06/09/2019;5;36;9;2019;L;2;0;0;2;0;0;0;0;0;0
07/09/2019;6;36;9;2019;F;0;0;2;0;0;0;0;0;0;0
08/09/2019;7;36;9;2019;F;0;2;0;0;0;0;0;0;0;0
09/09/2019;1;37;9;2019;L;2;0;0;0;0;0;0;0;0;0
10/09/2019;2;37;9;2019;L;0;0;0;0;0;0;0;0;0;0
11/09/2019;3;37;9;2019;L;0;0;0;0;0;0;0;0;0;0
12/09/2019;4;37;9;2019;L;0;0;0;0;0;0;0;0;0;0
13/09/2019;5;37;9;2019;L;0;0;0;0;0;0;0;0;0;0
14/09/2019;6;37;9;2019;F;0;0;0;0;0;0;0;0;0;0
15/09/2019;7;37;9;2019;F;0;0;0;0;0;0;0;0;0;0
16/09/2019;1;38;9;2019;L;0;0;0;0;0;0;0;0;0;0
17/09/2019;2;38;9;2019;F;0;0;0;0;0;0;0;0;0;0
18/09/2019;3;38;9;2019;L;0;0;0;0;0;0;0;0;0;0
19/09/2019;4;38;9;2019;L;0;0;0;0;0;0;0;0;0;0
